date_inscription,age,genre,region,type_abonnement,depense_mensuelle,nb_commandes_mois_dernier,nb_retours,jours_depuis_derniere_commande,score_satisfaction,churn
2024-06-21,52,Homme,Maritime,Standard,47.28,3,1,59,6.3,0
2024-06-21,66,Homme,Maritime,Standard,21.37,2,0,80,8.2,0
2024-06-21,23,Homme,Maritime,Standard,27.33,2,0,131,3.6,1
2024-06-21,25,Femme,Kara,Standard,28.45,3,0,51,5.0,0
2024-06-21,62,Homme,Maritime,Standard,31.1,4,1,143,4.7,1
2024-06-22,64,Homme,Plateaux,Premium,41.32,4,1,34,8.9,0
2024-06-22,63,Femme,Maritime,Standard,3.2,0,0,41,4.1,0
2024-06-22,43,Homme,Kara,VIP,48.13,4,0,131,7.4,0
2024-06-22,26,Femme,Maritime,Standard,2.33,2,0,93,4.9,0
2024-06-23,49,Femme,Savanes,Standard,55.85,5,0,19,7.6,0
2024-06-23,49,Homme,Plateaux,Premium,40.39,5,1,48,5.3,0
2024-06-23,57,Femme,Maritime,Standard,2.0,0,0,149,5.7,1
2024-06-23,45,Homme,Plateaux,Standard,50.87,3,0,107,6.1,0
2024-06-23,58,Homme,Plateaux,Premium,60.72,4,1,98,6.3,0
2024-06-24,46,Femme,Plateaux,Standard,21.57,1,0,133,5.9,0
2024-06-24,22,Femme,Maritime,Premium,60.39,4,0,176,5.7,0
2024-06-25,62,Homme,Maritime,Standard,45.19,4,0,132,6.0,0
2024-06-25,27,Femme,Centrale,Standard,11.19,3,1,155,5.6,1
2024-06-25,48,Homme,Plateaux,Standard,31.44,2,0,30,7.5,0
2024-06-26,42,Homme,Centrale,Standard,15.99,1,0,45,6.5,0
2024-06-26,65,Femme,Maritime,Premium,46.21,3,2,52,3.3,0
2024-06-26,33,Femme,Maritime,Standard,15.5,0,0,179,5.1,1
2024-06-26,67,Homme,Maritime,Premium,29.64,3,0,142,5.9,0
2024-06-26,38,Homme,Maritime,Premium,47.44,6,2,107,2.4,0
2024-06-27,24,Femme,Kara,Standard,52.55,3,1,135,4.1,1
2024-06-27,66,Homme,Savanes,Standard,31.37,3,0,78,6.9,0
2024-06-27,47,Homme,Plateaux,Standard,29.45,4,0,171,6.4,1
2024-06-28,62,Femme,Centrale,Standard,22.73,1,0,35,5.7,0
2024-06-29,33,Femme,Kara,Premium,55.53,4,0,25,7.1,0
2024-06-29,41,Homme,Maritime,Standard,24.43,3,0,6,4.8,0
2024-06-29,25,Homme,Savanes,Premium,37.13,3,0,92,5.1,0
2024-06-30,42,Femme,Maritime,Standard,45.77,4,0,172,4.8,1
2024-06-30,28,Femme,Centrale,Premium,35.71,4,0,3,7.3,0
2024-07-01,18,Homme,Kara,Standard,23.88,2,0,147,5.1,0
2024-07-01,31,Homme,Savanes,Standard,32.56,2,0,6,5.0,0
2024-07-02,53,Femme,Maritime,Premium,37.16,3,0,128,6.3,0
2024-07-02,48,Homme,Maritime,Premium,64.2,7,0,171,4.6,0
2024-07-02,48,Homme,Kara,Premium,55.3,4,0,57,7.8,0
2024-07-03,54,Femme,Maritime,Standard,22.8,2,0,76,9.2,0
2024-07-03,66,Femme,Kara,Standard,25.84,0,0,83,5.1,0
2024-07-04,34,Femme,Centrale,Premium,43.01,2,0,56,6.5,0
2024-07-04,44,Homme,Plateaux,Premium,51.3,6,1,58,8.3,0
2024-07-05,34,Homme,Centrale,Standard,24.72,3,0,40,6.0,0
2024-07-06,30,Homme,Plateaux,Standard,60.58,4,0,116,4.3,0
2024-07-06,47,Homme,Maritime,Standard,30.73,4,0,125,5.4,0
2024-07-07,64,Femme,Savanes,Standard,8.36,0,2,112,6.4,0
2024-07-07,18,Femme,Maritime,Standard,30.53,3,0,118,6.8,0
2024-07-07,25,Homme,Maritime,Standard,45.92,5,0,113,5.2,0
2024-07-08,60,Femme,Maritime,Standard,42.17,3,0,54,5.9,0
2024-07-08,26,Homme,Kara,Standard,22.7,1,0,88,5.2,0
2024-07-08,51,Homme,Plateaux,Standard,49.81,5,1,152,2.9,0
2024-07-09,25,Femme,Centrale,Standard,37.9,3,1,58,4.7,0
2024-07-09,65,Homme,Centrale,Premium,71.61,4,1,169,4.6,0
2024-07-10,30,Femme,Maritime,Standard,27.62,1,0,130,4.8,0
2024-07-10,22,Homme,Plateaux,Standard,2.0,0,0,129,4.9,0
2024-07-10,23,Homme,Maritime,Premium,63.99,6,0,49,7.1,0
2024-07-11,45,Homme,Kara,Premium,30.38,2,0,145,5.3,0
2024-07-11,24,Femme,Maritime,Standard,23.92,3,0,15,5.9,0
2024-07-11,25,Homme,Maritime,Standard,60.13,5,0,139,2.5,0
2024-07-12,45,Femme,Maritime,Standard,29.76,3,1,36,6.5,0
2024-07-12,50,Homme,Maritime,Standard,26.92,3,0,56,6.8,0
2024-07-12,18,Femme,Maritime,VIP,63.15,5,1,64,7.4,0
2024-07-13,21,Homme,Maritime,VIP,24.75,2,1,149,3.9,1
2024-07-13,23,Femme,Centrale,Premium,37.48,6,0,131,6.8,0
2024-07-14,33,Femme,Plateaux,VIP,57.36,5,0,98,5.4,0
2024-07-15,61,Femme,Centrale,Standard,53.68,4,1,107,5.8,0
2024-07-15,58,Homme,Maritime,Standard,54.14,4,2,126,3.7,0
2024-07-15,40,Homme,Maritime,Standard,42.39,2,0,122,5.3,0
2024-07-16,41,Homme,Maritime,Premium,50.65,3,1,159,6.8,0
2024-07-16,23,Femme,Plateaux,VIP,63.45,5,0,46,8.1,0
2024-07-16,30,Femme,Savanes,Premium,24.23,3,2,107,2.4,1
2024-07-17,69,Femme,Centrale,Premium,52.06,4,0,63,8.0,0
2024-07-17,25,Femme,Savanes,Standard,12.69,2,0,72,4.5,0
2024-07-17,55,Femme,Centrale,Standard,47.5,4,0,93,3.2,1
2024-07-17,27,Femme,Plateaux,Standard,21.44,0,0,16,7.2,0
2024-07-17,49,Femme,Maritime,Premium,48.7,5,1,67,4.6,0
2024-07-17,38,Homme,Plateaux,Standard,30.05,3,0,165,4.9,0
2024-07-18,21,Femme,Plateaux,Premium,39.01,1,1,129,5.4,0
2024-07-18,30,Femme,Kara,Premium,44.26,4,0,124,6.4,0
2024-07-18,48,Femme,Plateaux,Standard,52.05,5,0,104,5.9,0
2024-07-18,35,Homme,Centrale,Standard,26.81,2,0,167,4.3,0
2024-07-19,62,Homme,Plateaux,Standard,46.16,3,0,11,6.1,0
2024-07-19,29,Homme,Plateaux,Premium,51.21,4,0,100,4.9,0
2024-07-20,47,Homme,Kara,Premium,28.36,2,0,129,4.3,1
2024-07-21,45,Femme,Savanes,VIP,56.89,5,0,113,7.6,0
2024-07-21,28,Femme,Kara,Standard,39.51,3,0,105,4.8,0
2024-07-21,46,Homme,Savanes,Premium,51.48,4,0,84,9.0,0
2024-07-21,28,Femme,Plateaux,Standard,42.89,3,0,159,6.3,0
2024-07-21,47,Homme,Kara,Standard,15.94,0,0,61,6.5,0
2024-07-21,46,Femme,Plateaux,Standard,20.68,1,0,155,6.8,0
2024-07-22,25,Femme,Maritime,Standard,38.35,2,0,110,4.7,0
2024-07-22,55,Femme,Maritime,Premium,58.73,4,1,7,6.9,0
2024-07-22,52,Homme,Maritime,VIP,56.86,5,0,143,6.5,0
2024-07-22,29,Femme,Maritime,Standard,27.5,1,1,71,5.1,0
2024-07-23,45,Homme,Kara,Standard,31.78,3,1,172,2.9,1
2024-07-23,57,Homme,Maritime,Standard,32.85,2,0,148,4.5,0
2024-07-23,53,Homme,Maritime,Premium,42.11,5,0,26,5.7,0
2024-07-23,67,Femme,Maritime,Standard,12.31,1,0,112,6.7,0
2024-07-23,42,Homme,Plateaux,Standard,21.52,3,0,30,5.8,0
2024-07-23,55,Homme,Kara,Standard,33.1,2,0,120,4.5,0
2024-07-23,66,Homme,Maritime,VIP,92.65,8,0,125,4.7,0
2024-07-24,68,Femme,Maritime,Premium,39.28,3,0,131,2.9,1
2024-07-24,32,Homme,Maritime,Premium,49.15,3,0,39,4.2,0
2024-07-24,21,Homme,Maritime,Premium,73.31,7,0,54,5.3,0
2024-07-25,20,Femme,Plateaux,Premium,42.2,3,1,118,5.4,1
2024-07-25,69,Femme,Maritime,Premium,56.87,5,1,147,3.3,0
2024-07-25,69,Homme,Maritime,Standard,25.42,2,0,56,8.0,0
2024-07-26,35,Homme,Maritime,Standard,13.32,0,0,139,5.4,0
2024-07-26,39,Homme,Plateaux,Standard,21.67,2,0,79,5.4,0
2024-07-26,67,Homme,Plateaux,Premium,7.97,0,0,127,7.5,0
2024-07-26,39,Homme,Kara,Standard,35.98,3,0,6,7.3,0
2024-07-26,27,Femme,Centrale,Standard,47.6,4,0,9,5.8,0
2024-07-27,59,Homme,Kara,Premium,55.27,6,0,146,6.5,0
2024-07-27,32,Homme,Maritime,Standard,27.15,2,0,107,4.1,0
2024-07-27,34,Homme,Centrale,Standard,41.14,3,0,17,5.3,0
2024-07-28,33,Femme,Maritime,Standard,38.61,3,1,108,6.1,0
2024-07-28,26,Femme,Kara,Standard,2.0,0,0,159,5.1,1
2024-07-28,40,Femme,Savanes,Standard,39.73,4,0,85,5.9,0
2024-07-28,32,Homme,Centrale,Standard,31.73,2,1,96,4.1,1
2024-07-29,49,Homme,Kara,VIP,50.61,4,0,70,5.6,0
2024-07-30,39,Femme,Plateaux,Standard,41.44,4,0,94,5.4,0
2024-08-01,22,Femme,Maritime,VIP,52.32,4,0,13,8.3,0
2024-08-01,19,Femme,Centrale,Premium,42.58,4,0,16,8.7,0
2024-08-01,25,Femme,Kara,Standard,36.68,5,0,76,6.6,0
2024-08-02,37,Femme,Plateaux,Standard,19.01,0,0,127,5.4,0
2024-08-02,20,Femme,Maritime,Standard,33.96,2,0,72,5.0,0
2024-08-02,35,Homme,Maritime,Premium,51.33,4,0,73,4.9,0
2024-08-02,25,Femme,Savanes,Premium,33.76,3,0,8,9.6,0
2024-08-02,19,Homme,Maritime,Premium,35.47,2,0,154,6.3,0
2024-08-02,57,Homme,Plateaux,Premium,42.03,2,0,61,5.5,0
2024-08-03,27,Homme,Maritime,Standard,11.95,2,0,10,5.6,0
2024-08-03,40,Femme,Centrale,Premium,70.85,6,0,99,8.4,0
2024-08-03,49,Homme,Centrale,Standard,36.52,3,0,53,5.5,0
2024-08-03,28,Femme,Maritime,Premium,54.62,3,0,7,5.3,0
2024-08-04,47,Homme,Centrale,Premium,27.41,2,1,36,5.6,0
2024-08-04,34,Homme,Plateaux,Standard,17.16,2,1,148,5.2,0
2024-08-04,63,Homme,Centrale,Premium,57.2,3,0,44,6.3,0
2024-08-05,28,Femme,Centrale,VIP,63.26,5,0,160,4.7,0
2024-08-06,42,Femme,Kara,Standard,23.96,2,1,126,5.0,0
2024-08-06,62,Femme,Maritime,Premium,47.69,4,0,15,7.1,0
2024-08-06,44,Homme,Maritime,Premium,49.11,4,0,172,3.6,1
2024-08-07,43,Femme,Maritime,Standard,34.51,4,0,40,6.5,0
2024-08-07,41,Femme,Maritime,Standard,33.66,3,1,10,8.1,0
2024-08-07,21,Femme,Kara,Standard,18.71,1,0,78,7.1,0
2024-08-07,23,Femme,Maritime,Standard,28.34,5,1,152,3.3,0
2024-08-08,39,Homme,Maritime,Standard,45.54,5,0,171,5.5,0
2024-08-08,38,Femme,Maritime,Premium,38.96,2,0,150,4.8,1
2024-08-08,26,Homme,Savanes,Premium,53.24,4,0,179,6.0,1
2024-08-08,27,Femme,Plateaux,Standard,4.63,1,0,139,5.3,0
2024-08-09,52,Homme,Kara,Standard,2.0,0,0,13,6.1,0
2024-08-09,68,Femme,Maritime,Standard,39.22,3,0,109,3.8,0
2024-08-10,34,Homme,Savanes,Premium,40.01,3,0,166,5.8,1
2024-08-10,23,Femme,Plateaux,Standard,30.73,2,0,149,4.1,1
2024-08-10,65,Femme,Kara,Standard,36.29,3,0,43,5.6,0
2024-08-10,37,Homme,Maritime,Standard,44.42,3,0,162,4.6,0
2024-08-10,26,Homme,Savanes,Standard,33.08,2,0,110,9.0,0
2024-08-10,38,Homme,Kara,Premium,46.53,3,1,91,5.5,0
2024-08-12,62,Femme,Plateaux,Standard,21.38,1,0,107,7.4,0
2024-08-12,38,Homme,Maritime,Standard,12.83,0,0,163,5.9,0
2024-08-13,63,Homme,Centrale,Standard,59.47,5,1,4,6.8,0
2024-08-13,46,Homme,Maritime,Premium,38.76,4,0,114,7.0,0
2024-08-13,68,Homme,Centrale,Premium,31.95,2,1,176,4.9,0
2024-08-13,69,Homme,Savanes,Standard,35.47,1,0,84,5.7,0
2024-08-13,58,Homme,Centrale,Standard,27.14,2,0,149,2.5,0
2024-08-16,35,Femme,Maritime,Premium,37.82,2,0,16,7.6,0
2024-08-16,36,Homme,Savanes,Standard,45.47,5,1,42,7.3,0
2024-08-17,66,Femme,Centrale,Premium,40.84,3,1,169,5.9,0
2024-08-17,68,Homme,Maritime,Standard,22.09,4,0,61,4.7,0
2024-08-19,22,Homme,Plateaux,Standard,25.52,1,0,106,5.4,0
2024-08-19,57,Femme,Savanes,Standard,11.55,0,0,86,8.0,1
2024-08-19,47,Femme,Maritime,Premium,45.54,5,0,93,5.7,1
2024-08-19,27,Homme,Maritime,Premium,48.99,3,0,109,7.0,0
2024-08-19,28,Femme,Maritime,Standard,52.8,3,0,75,6.4,0
2024-08-20,37,Homme,Maritime,Standard,6.51,1,2,95,6.2,1
2024-08-21,34,Homme,Plateaux,Premium,56.13,7,2,164,5.2,0
2024-08-21,32,Homme,Maritime,Standard,10.76,0,0,142,3.9,1
2024-08-22,61,Homme,Savanes,VIP,88.95,6,0,36,8.1,0
2024-08-22,37,Femme,Kara,Premium,63.68,5,1,7,6.2,0
2024-08-22,62,Femme,Kara,Premium,16.99,3,0,9,6.1,0
2024-08-23,41,Homme,Plateaux,Standard,16.28,3,0,88,7.5,0
2024-08-23,67,Homme,Kara,Standard,23.71,4,0,25,4.6,0
2024-08-23,62,Homme,Kara,Premium,63.23,4,1,82,6.6,0
2024-08-25,26,Femme,Savanes,Premium,29.38,2,1,8,5.3,0
2024-08-25,38,Femme,Maritime,Premium,65.56,7,1,161,3.4,0
2024-08-25,43,Femme,Maritime,Standard,2.0,1,0,25,6.0,0
2024-08-25,26,Homme,Savanes,Standard,48.03,5,0,86,8.1,0
2024-08-25,45,Homme,Maritime,Standard,41.22,3,0,128,7.7,0
2024-08-26,25,Femme,Maritime,Premium,33.44,3,1,78,4.9,0
2024-08-26,57,Homme,Savanes,Standard,50.27,3,2,34,5.6,0
2024-08-26,28,Homme,Kara,Standard,27.52,0,0,150,5.3,0
2024-08-26,34,Femme,Centrale,Standard,37.97,5,0,90,5.0,1
2024-08-27,42,Femme,Centrale,Premium,62.37,4,1,61,5.4,0
2024-08-27,29,Homme,Maritime,Standard,26.15,2,0,100,5.9,0
2024-08-27,20,Femme,Maritime,Standard,25.66,4,1,41,5.8,0
2024-08-28,62,Homme,Centrale,Standard,19.04,1,0,110,5.9,0
2024-08-28,60,Femme,Maritime,Standard,28.65,2,0,47,5.8,0
2024-08-29,68,Homme,Savanes,Standard,15.71,0,2,145,3.3,1
2024-08-29,59,Homme,Maritime,Standard,39.09,3,0,145,3.6,1
2024-08-30,19,Femme,Savanes,Standard,26.45,3,0,157,3.6,0
2024-08-30,52,Femme,Kara,Standard,39.46,4,0,166,7.8,0
2024-08-30,65,Homme,Savanes,Standard,26.55,2,0,122,6.4,0
2024-08-31,42,Femme,Kara,Standard,2.0,2,2,11,7.1,0
2024-08-31,68,Homme,Centrale,Standard,31.67,2,0,168,4.4,0
2024-09-01,27,Femme,Plateaux,Standard,4.88,1,0,174,4.9,0
2024-09-01,54,Homme,Kara,Standard,19.65,2,1,109,6.3,0
2024-09-01,50,Femme,Centrale,Standard,25.53,2,0,79,5.8,0
2024-09-02,22,Homme,Maritime,Premium,25.02,2,0,85,6.0,0
2024-09-02,41,Femme,Plateaux,Premium,53.62,4,0,66,5.3,0
2024-09-02,56,Femme,Plateaux,Standard,33.05,1,1,142,4.0,1
2024-09-03,26,Homme,Maritime,Premium,57.27,4,0,19,8.4,0
2024-09-03,41,Femme,Plateaux,Standard,27.14,1,1,102,4.9,0
2024-09-03,68,Femme,Kara,Standard,10.18,0,1,110,4.6,1
2024-09-04,67,Homme,Maritime,Standard,55.3,6,1,142,6.0,0
2024-09-04,35,Femme,Plateaux,Premium,64.16,7,0,97,5.7,0
2024-09-04,48,Homme,Maritime,Standard,50.71,3,0,141,8.4,0
2024-09-04,36,Homme,Savanes,Premium,42.57,4,0,97,5.6,0
2024-09-05,68,Homme,Savanes,Standard,14.51,2,0,74,8.1,0
2024-09-05,40,Homme,Savanes,Standard,54.66,6,0,146,7.0,0
2024-09-05,42,Homme,Maritime,Standard,38.16,3,0,2,9.0,0
2024-09-05,68,Femme,Centrale,Standard,24.68,3,1,92,4.1,0
2024-09-05,55,Homme,Maritime,Premium,54.48,6,0,88,6.2,0
2024-09-06,41,Homme,Kara,Standard,26.72,4,0,78,2.4,0
2024-09-06,28,Homme,Savanes,Premium,54.44,5,1,175,6.0,0
2024-09-06,59,Homme,Kara,Standard,10.44,0,0,103,5.8,0
2024-09-07,55,Homme,Kara,Premium,79.04,8,0,154,4.8,0
2024-09-07,35,Homme,Maritime,Premium,41.58,3,1,135,5.9,0
2024-09-07,64,Femme,Maritime,Standard,29.67,3,0,132,4.3,0
2024-09-08,23,Femme,Kara,Standard,37.07,3,0,24,5.5,0
2024-09-08,47,Femme,Maritime,Premium,46.14,5,0,56,7.8,0
2024-09-09,46,Homme,Kara,Standard,7.77,1,0,131,5.5,0
2024-09-09,22,Femme,Savanes,Premium,37.95,4,0,43,5.2,0
2024-09-09,32,Femme,Maritime,Standard,37.97,2,1,144,4.6,0
2024-09-09,33,Homme,Plateaux,Standard,41.26,3,0,6,5.1,0
2024-09-09,41,Homme,Maritime,Premium,24.82,2,0,25,7.2,0
2024-09-09,51,Homme,Maritime,Premium,55.65,4,0,40,5.4,0
2024-09-10,45,Femme,Kara,Standard,28.22,2,0,33,6.1,0
2024-09-10,44,Femme,Kara,Standard,47.1,3,1,72,4.4,0
2024-09-10,30,Femme,Maritime,Standard,38.88,3,1,77,6.3,0
2024-09-11,26,Homme,Kara,Standard,24.48,3,0,24,6.5,0
2024-09-11,35,Homme,Kara,Standard,14.66,0,1,162,6.6,1
2024-09-12,22,Femme,Maritime,Premium,43.21,4,0,149,6.6,0
2024-09-12,49,Homme,Plateaux,Premium,53.29,4,0,73,5.8,0
2024-09-12,20,Homme,Savanes,Standard,27.49,3,0,74,7.0,0
2024-09-12,26,Homme,Kara,VIP,75.27,7,1,132,5.5,0
2024-09-12,63,Homme,Maritime,Standard,27.48,4,2,128,6.1,1
2024-09-12,69,Homme,Maritime,Standard,35.37,4,0,158,5.6,1
2024-09-13,54,Femme,Savanes,Standard,50.95,4,0,146,4.8,1
2024-09-13,30,Femme,Savanes,Standard,21.55,1,0,172,4.6,1
2024-09-13,66,Femme,Plateaux,Standard,35.81,3,0,41,7.6,0
2024-09-13,48,Femme,Plateaux,Standard,40.44,4,0,168,6.8,0
2024-09-13,36,Homme,Maritime,Standard,53.49,5,0,21,6.1,0
2024-09-13,23,Femme,Plateaux,Premium,70.95,6,1,96,4.5,1
2024-09-14,41,Homme,Centrale,Premium,27.47,2,0,43,7.3,0
2024-09-14,45,Homme,Centrale,Standard,30.42,3,0,50,6.5,0
2024-09-14,67,Homme,Centrale,Premium,29.26,1,1,81,4.9,0
2024-09-14,29,Homme,Kara,Standard,38.54,4,0,134,5.5,0
2024-09-15,28,Femme,Kara,Premium,56.83,3,0,127,4.0,0
2024-09-15,61,Homme,Plateaux,Standard,34.76,4,0,165,5.4,0
2024-09-15,38,Femme,Maritime,Standard,43.52,4,1,96,2.4,0
2024-09-15,60,Femme,Kara,Standard,9.66,0,1,22,6.8,0
2024-09-16,49,Homme,Kara,VIP,68.47,5,0,21,7.6,0
2024-09-16,56,Femme,Maritime,Standard,57.76,6,0,58,8.1,0
2024-09-16,42,Homme,Centrale,Standard,32.77,1,0,158,6.3,0
2024-09-16,35,Homme,Maritime,Premium,52.98,5,0,47,4.8,0
2024-09-17,21,Femme,Maritime,VIP,92.43,8,0,107,5.3,0
2024-09-17,33,Homme,Kara,Standard,43.11,4,0,65,6.4,0
2024-09-18,60,Homme,Maritime,Premium,61.18,4,0,152,6.6,0
2024-09-18,24,Femme,Kara,Standard,43.81,2,0,160,6.0,0
2024-09-18,48,Femme,Centrale,Premium,46.14,3,0,10,7.3,0
2024-09-18,42,Femme,Maritime,VIP,49.72,6,0,144,4.1,0
2024-09-19,44,Femme,Maritime,Standard,34.34,5,0,8,7.2,0
2024-09-19,57,Femme,Kara,VIP,72.96,4,1,7,5.7,0
2024-09-20,34,Femme,Savanes,Standard,46.55,5,0,43,4.6,0
2024-09-20,68,Homme,Maritime,Premium,28.72,1,0,28,6.9,0
2024-09-20,23,Femme,Maritime,Premium,38.82,1,1,78,5.8,0
2024-09-21,51,Femme,Centrale,Premium,40.45,2,1,33,6.5,0
2024-09-21,19,Homme,Maritime,Premium,58.9,5,0,167,5.2,0
2024-09-22,50,Femme,Savanes,Standard,21.76,0,0,19,5.8,0
2024-09-22,21,Femme,Kara,Standard,28.73,2,0,170,3.9,1
2024-09-22,26,Homme,Maritime,VIP,68.48,6,0,23,8.0,0
2024-09-22,60,Homme,Maritime,VIP,74.3,6,1,138,3.9,0
2024-09-23,66,Homme,Maritime,Premium,60.14,4,1,159,4.0,0
2024-09-23,55,Homme,Centrale,Standard,40.69,4,0,111,6.1,0
2024-09-24,40,Femme,Maritime,Standard,27.35,3,0,82,7.0,0
2024-09-24,68,Femme,Maritime,Standard,22.89,3,1,143,4.3,1
2024-09-25,31,Homme,Maritime,Premium,30.94,3,0,76,5.5,0
2024-09-25,23,Femme,Centrale,Premium,45.97,3,0,48,5.7,0
2024-09-26,38,Femme,Maritime,Standard,38.86,3,0,84,3.4,0
2024-09-29,65,Femme,Maritime,VIP,71.27,5,0,134,4.7,0
2024-09-29,34,Femme,Maritime,Standard,39.33,2,0,134,5.6,0
2024-09-30,18,Femme,Plateaux,Standard,44.34,3,0,87,5.0,0
2024-09-30,52,Femme,Savanes,Standard,38.65,3,1,152,3.6,1
2024-09-30,66,Homme,Plateaux,Standard,29.97,3,2,158,4.2,0
2024-09-30,51,Femme,Maritime,Standard,27.55,3,1,35,8.4,0
2024-09-30,55,Homme,Centrale,Standard,40.63,4,0,51,5.5,0
2024-09-30,63,Femme,Savanes,Standard,46.36,5,0,9,5.5,0
2024-10-01,27,Homme,Centrale,Standard,28.5,0,0,177,5.9,1
2024-10-02,34,Femme,Maritime,VIP,52.52,5,0,164,6.4,0
2024-10-03,40,Homme,Plateaux,Standard,30.84,3,0,169,4.6,1
2024-10-03,32,Homme,Maritime,Premium,41.09,3,0,49,7.9,0
2024-10-03,32,Homme,Maritime,Standard,23.85,1,0,124,5.1,1
2024-10-03,65,Homme,Maritime,Standard,43.73,2,0,137,3.5,0
2024-10-04,57,Homme,Maritime,Standard,22.0,2,1,22,7.7,0
2024-10-04,59,Homme,Centrale,Standard,34.56,2,0,38,4.6,0
2024-10-04,69,Femme,Maritime,Premium,25.6,2,0,125,6.4,0
2024-10-05,53,Homme,Centrale,Standard,30.79,2,1,94,6.9,0
2024-10-05,43,Homme,Maritime,Standard,39.38,3,0,94,7.7,0
2024-10-05,27,Homme,Maritime,Standard,30.86,4,0,54,6.1,0
2024-10-07,37,Femme,Plateaux,Standard,55.97,6,0,36,7.8,0
2024-10-07,50,Femme,Plateaux,Premium,40.61,3,0,63,4.9,0
2024-10-08,54,Homme,Plateaux,Premium,56.08,4,0,65,6.9,0
2024-10-09,51,Homme,Maritime,Standard,35.88,2,0,18,6.4,0
2024-10-09,52,Femme,Plateaux,Standard,4.46,1,0,36,5.6,0
2024-10-09,67,Femme,Maritime,Standard,61.04,5,0,105,5.5,0
2024-10-09,59,Homme,Plateaux,Standard,54.59,4,0,167,6.1,0
2024-10-10,68,Homme,Plateaux,Premium,36.65,2,0,58,5.9,0
2024-10-10,69,Homme,Savanes,Premium,25.58,3,0,80,5.9,0
2024-10-11,50,Femme,Maritime,Standard,31.44,1,0,3,9.1,0
2024-10-11,25,Homme,Maritime,Standard,19.47,3,0,71,6.5,0
2024-10-11,40,Femme,Savanes,VIP,68.38,8,0,179,5.0,0
2024-10-12,33,Homme,Centrale,VIP,76.13,6,0,33,7.0,0
2024-10-12,29,Homme,Plateaux,Standard,33.06,2,0,106,6.3,0
2024-10-12,57,Femme,Maritime,Standard,16.41,1,1,6,7.4,0
2024-10-13,67,Homme,Plateaux,Standard,7.81,3,1,42,8.4,0
2024-10-13,45,Homme,Centrale,Premium,26.82,2,0,82,5.5,0
2024-10-14,24,Femme,Plateaux,VIP,62.07,5,0,55,8.1,0
2024-10-14,68,Homme,Centrale,Premium,40.9,2,0,89,6.0,0
2024-10-15,32,Homme,Maritime,Standard,17.75,2,0,31,7.6,0
2024-10-16,63,Homme,Savanes,Standard,30.28,3,0,151,4.8,1
2024-10-16,65,Homme,Plateaux,Premium,45.01,3,0,129,5.3,0
2024-10-16,30,Homme,Centrale,Standard,20.97,3,0,131,7.0,0
2024-10-16,54,Homme,Kara,Premium,33.22,5,0,40,5.0,0
2024-10-16,67,Femme,Maritime,Standard,39.5,6,1,56,7.8,0
2024-10-17,46,Femme,Plateaux,Standard,13.26,2,0,116,5.6,0
2024-10-17,29,Femme,Savanes,Standard,26.0,1,0,168,7.5,0
2024-10-17,35,Femme,Plateaux,Standard,20.23,0,0,44,6.6,0
2024-10-17,26,Femme,Plateaux,VIP,48.66,5,0,28,4.9,0
2024-10-19,50,Homme,Maritime,Standard,40.61,6,0,48,6.4,0
2024-10-20,63,Homme,Maritime,Standard,26.97,3,1,76,6.4,0
2024-10-20,65,Femme,Plateaux,Standard,30.45,2,0,171,6.4,0
2024-10-20,38,Homme,Maritime,Premium,60.88,6,1,37,4.4,0
2024-10-20,28,Homme,Maritime,Standard,38.57,4,0,145,6.6,0
2024-10-20,37,Homme,Maritime,Premium,40.59,4,0,91,8.1,0
2024-10-21,53,Homme,Kara,Premium,53.12,5,1,139,6.7,0
2024-10-21,59,Femme,Maritime,VIP,64.6,6,0,72,5.3,0
2024-10-21,62,Homme,Savanes,Standard,28.06,3,0,126,5.1,1
2024-10-23,55,Femme,Plateaux,Premium,59.12,6,1,71,5.5,0
2024-10-23,48,Homme,Plateaux,Standard,28.79,2,0,113,5.0,0
2024-10-24,37,Femme,Centrale,Standard,46.35,4,1,14,6.3,0
2024-10-24,24,Homme,Savanes,Standard,17.52,1,0,36,6.4,0
2024-10-25,57,Homme,Plateaux,Premium,39.21,3,0,9,9.5,0
2024-10-25,53,Femme,Plateaux,Standard,13.5,1,1,104,6.3,0
2024-10-25,59,Femme,Plateaux,Standard,13.97,0,0,157,7.1,0
2024-10-25,18,Femme,Savanes,Standard,26.07,3,0,82,5.7,0
2024-10-25,57,Homme,Centrale,Standard,62.14,6,0,131,6.1,0
2024-10-26,68,Femme,Maritime,Standard,28.01,2,0,49,6.7,0
2024-10-28,57,Homme,Plateaux,Standard,31.51,3,1,84,5.9,0
2024-10-29,57,Femme,Maritime,Standard,29.1,1,1,7,5.8,0
2024-10-29,61,Homme,Plateaux,VIP,94.49,9,0,14,8.1,0
2024-10-30,37,Homme,Maritime,Standard,12.73,0,0,163,5.3,0
2024-10-30,43,Homme,Maritime,Premium,47.23,3,0,145,5.7,0
2024-10-30,22,Homme,Kara,VIP,54.49,4,1,102,4.9,0
2024-10-30,51,Homme,Kara,Standard,23.33,2,0,42,5.5,0
2024-10-30,55,Homme,Maritime,Standard,33.48,2,0,112,6.8,0
2024-10-31,49,Homme,Plateaux,Premium,75.61,6,0,142,4.6,0
2024-10-31,37,Femme,Kara,Premium,19.81,2,2,133,3.0,0
